manufacturercode,manufacturername,classoftradecode,classoftrade,sectorcode,sectorname,mediacode,medianame,categorycode,categoryname,segmentcode,segmentname,facevaluerangecode,facevaluerangedescription,facevalueperunitrangecode,facevalueperunitrangedescription,totalredemptionvalue,recordcount,percent,yyyyqqretailereow
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,9999,Unknown,2,Baking Mixes/Ingredients/Supplies,1,Food,4,1.00 +,4,1.00 +,210.99,57,0.00000301,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,9999,Unknown,2,Baking Mixes/Ingredients/Supplies,1,Food,2,.40 - .75,1,<.40,326.50,501,0.00002648,201601
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,202,FSI,98,Cross-Category,1,Food,3,.76 - 1.00,3,.76 - 1.00,1.00,1,0.00000005,201601
705,GENERAL MILLS INC.,5,MISCELLANEOUS CLASS,2,Dry Grocery,9999,Unknown,13,Meal & Side Dish Mixes & Kits,1,Food,2,.40 - .75,1,<.40,2.00,3,0.00000016,201601
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,9999,Unknown,11,Heat & Eat - Canned or Packaged,1,Food,4,1.00 +,4,1.00 +,437.97,108,0.00000571,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,1360,Print At Home,4,Breakfast Foods - Shelf Stable,1,Food,3,.76 - 1.00,2,.40 - .75,98277.00,95374,0.00504131,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,9999,Unknown,11,Heat & Eat - Canned or Packaged,1,Food,2,.40 - .75,1,<.40,62.85,86,0.00000455,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,202,FSI,1,Baby Food,1,Food,4,1.00 +,4,1.00 +,114.00,19,0.00000100,201601
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,1360,Print At Home,11,Heat & Eat - Canned or Packaged,1,Food,4,1.00 +,4,1.00 +,91.65,13,0.00000069,201601
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,1360,Print At Home,13,Yogurt,1,Food,3,.76 - 1.00,1,<.40,72.00,82,0.00000433,201601
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,9999,Unknown,2,Coffee & Tea,1,Food,2,.40 - .75,2,.40 - .75,3.15,4,0.00000021,201601
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,9999,Unknown,4,Breakfast Foods - Shelf Stable,1,Food,1,<.40,1,<.40,0.68,2,0.00000011,201601
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,9999,Unknown,4,Fruit,1,Food,3,.76 - 1.00,2,.40 - .75,5130.75,3601,0.00019034,201601
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,202,FSI,3,Coffee Creamers & Hot Chocolate Mix,1,Food,2,.40 - .75,2,.40 - .75,100.00,106,0.00000560,201601
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,202,FSI,4,Dough Products,1,Food,2,.40 - .75,2,.40 - .75,4728.00,4039,0.00021349,201601
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,1299,Military,11,Kitchen Items & Appliances,1,Food,2,.40 - .75,2,.40 - .75,914.50,623,0.00003293,201601
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,1299,Military,13,Light Bulbs & Batteries,1,Food,2,.40 - .75,1,<.40,19964.50,4439,0.00023464,201601
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,1360,Print At Home,4,Fruit,1,Food,2,.40 - .75,2,.40 - .75,4582.00,7813,0.00041298,201601
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,9999,Unknown,2,Automotive,1,Food,4,1.00 +,2,.40 - .75,4.10,3,0.00000016,201601
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,9999,Unknown,9,Sanitary Protection & Feminine Hygiene,1,Food,3,.76 - 1.00,1,<.40,808.00,123,0.00000650,201601
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,9999,Unknown,10,Household Maintenance Products,1,Food,2,.40 - .75,1,<.40,5.75,9,0.00000048,201601
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,9999,Unknown,13,Light Bulbs & Batteries,1,Food,4,1.00 +,4,1.00 +,5.53,3,0.00000016,201601
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,9999,Unknown,98,Cross-Category,1,Food,4,1.00 +,2,.40 - .75,450.00,140,0.00000740,201601
705,GENERAL MILLS INC.,4,CONVENIENCE STORE,2,Dry Grocery,510,Handout Electronic Checkout,4,"Charcoal, Logs & Accessories",1,Food,4,1.00 +,2,.40 - .75,2.00,1,0.00000005,201601
705,GENERAL MILLS INC.,4,CONVENIENCE STORE,2,Dry Grocery,510,Handout Electronic Checkout,13,Yogurt,1,Food,3,.76 - 1.00,1,<.40,2.00,2,0.00000011,201601
705,GENERAL MILLS INC.,5,MISCELLANEOUS CLASS,2,Dry Grocery,202,FSI,10,Ready to Eat Fruits & Salads,1,Food,2,.40 - .75,1,<.40,94.50,50,0.00000264,201601
705,GENERAL MILLS INC.,5,MISCELLANEOUS CLASS,2,Dry Grocery,9999,Unknown,4,"Charcoal, Logs & Accessories",1,Food,4,1.00 +,4,1.00 +,22.06,6,0.00000032,201601
705,GENERAL MILLS INC.,7,VARIETY/DISCOUNT,2,Dry Grocery,1360,Print At Home,2,Cosmetics,1,Food,2,.40 - .75,1,<.40,384.75,507,0.00002680,201601
705,GENERAL MILLS INC.,7,VARIETY/DISCOUNT,2,Dry Grocery,1360,Print At Home,8,Greeting Cards/Pre-Paid Gift Cards,1,Food,2,.40 - .75,2,.40 - .75,38.50,71,0.00000375,201601
705,GENERAL MILLS INC.,7,VARIETY/DISCOUNT,2,Dry Grocery,1360,Print At Home,9,Sanitary Protection & Feminine Hygiene,1,Food,3,.76 - 1.00,3,.76 - 1.00,3.00,3,0.00000016,201601
705,GENERAL MILLS INC.,7,VARIETY/DISCOUNT,2,Dry Grocery,1360,Print At Home,13,Meal & Side Dish Mixes & Kits,1,Food,2,.40 - .75,1,<.40,43.25,85,0.00000449,201601
705,GENERAL MILLS INC.,7,VARIETY/DISCOUNT,2,Dry Grocery,9999,Unknown,2,Cheese,1,Food,2,.40 - .75,2,.40 - .75,12.80,10,0.00000053,201601
705,GENERAL MILLS INC.,7,VARIETY/DISCOUNT,2,Dry Grocery,9999,Unknown,7,Heat & Eat Prepared Foods,1,Food,2,.40 - .75,1,<.40,10.75,15,0.00000079,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,202,FSI,4,"Charcoal, Logs & Accessories",1,Food,3,.76 - 1.00,1,<.40,187951.00,82260,0.00434813,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,202,FSI,9,Sanitary Protection & Feminine Hygiene,1,Food,4,1.00 +,4,1.00 +,1.25,1,0.00000005,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,510,Handout Electronic Checkout,2,Coffee & Tea,1,Food,4,1.00 +,4,1.00 +,52.50,42,0.00000222,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,510,Handout Electronic Checkout,9,Household Cleaners & Supplies,1,Food,2,.40 - .75,1,<.40,0.50,1,0.00000005,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,1360,Print At Home,8,Greeting Cards/Pre-Paid Gift Cards,1,Food,4,1.00 +,4,1.00 +,1.50,1,0.00000005,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,1360,Print At Home,23,Vegetables - Canned & Dried,1,Food,2,.40 - .75,2,.40 - .75,394.00,742,0.00003922,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,9999,Unknown,4,Fruit,1,Food,2,.40 - .75,1,<.40,91.18,197,0.00001041,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,9999,Unknown,5,Grooming Accessories & Cosmetic Applicators,1,Food,2,.40 - .75,2,.40 - .75,2700.00,2724,0.00014399,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,9999,Unknown,7,"Hand Cleanser, Bath Soap & Body Wash",1,Food,4,1.00 +,4,1.00 +,617.34,139,0.00000735,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,9999,Unknown,8,Oral Hygiene,1,Food,4,1.00 +,2,.40 - .75,21.60,18,0.00000095,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,9999,Unknown,9,"Crackers, Cookies & Snack Bars",1,Food,3,.76 - 1.00,2,.40 - .75,38812.00,22524,0.00119058,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,9999,Unknown,98,UNKNOWN,1,Food,4,1.00 +,2,.40 - .75,345.25,130,0.00000687,201601
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,202,FSI,4,Breakfast Foods - Shelf Stable,1,Food,3,.76 - 1.00,2,.40 - .75,27687.00,15777,0.00083395,201601
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,202,FSI,11,Heat & Eat - Canned or Packaged,1,Food,2,.40 - .75,2,.40 - .75,27.00,18,0.00000095,201601
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,510,Handout Electronic Checkout,4,Fruit,1,Food,4,1.00 +,1,<.40,2416.50,1596,0.00008436,201601
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,9999,Unknown,2,Cosmetics,1,Food,2,.40 - .75,1,<.40,18.00,33,0.00000174,201601
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,9999,Unknown,4,Fragrances & Gift Sets,1,Food,4,1.00 +,3,.76 - 1.00,23.25,9,0.00000048,201601
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,9999,Unknown,13,Meal & Side Dish Mixes & Kits,1,Food,2,.40 - .75,1,<.40,78.75,54,0.00000285,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,202,FSI,13,Yogurt,1,Food,2,.40 - .75,1,<.40,41778.00,20509,0.00108407,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,510,Handout Electronic Checkout,9,Household Cleaners & Supplies,1,Food,3,.76 - 1.00,3,.76 - 1.00,1.00,1,0.00000005,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,510,Handout Electronic Checkout,10,Shaving Supplies,1,Food,4,1.00 +,3,.76 - 1.00,3.20,2,0.00000011,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,1360,Print At Home,3,Desserts & Whipped Cream Tub,1,Food,2,.40 - .75,1,<.40,0.40,1,0.00000005,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,9999,Unknown,2,Breakfast Foods,1,Food,4,1.00 +,2,.40 - .75,1878.00,655,0.00003462,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,9999,Unknown,4,Prescription Medications & Devices,1,Food,2,.40 - .75,2,.40 - .75,1637.44,1110,0.00005867,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,9999,Unknown,7,Chips/Pretzels/Popcorn,1,Food,2,.40 - .75,2,.40 - .75,31.00,25,0.00000132,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,9999,Unknown,7,Ice Cream & Frozen Yogurt,1,Food,2,.40 - .75,1,<.40,173.25,96,0.00000507,201601
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,1360,Print At Home,2,Baking Mixes/Ingredients/Supplies,1,Food,3,.76 - 1.00,2,.40 - .75,150.00,144,0.00000761,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,1360,Print At Home,7,Chips/Pretzels/Popcorn,1,Food,3,.76 - 1.00,3,.76 - 1.00,35.00,35,0.00000185,201601
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,202,FSI,7,Foil/Plastic Wrap & Bags/Plastic Containers,1,Food,3,.76 - 1.00,1,<.40,1.00,1,0.00000005,201601
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,202,FSI,9,Meat/Poultry/Seafood,1,Food,3,.76 - 1.00,3,.76 - 1.00,50.00,23,0.00000122,201601
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,202,FSI,9,Sanitary Protection & Feminine Hygiene,1,Food,2,.40 - .75,1,<.40,98.00,160,0.00000846,201601
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,202,FSI,11,Sour Cream & Whipped Cream - Canned,1,Food,3,.76 - 1.00,1,<.40,3783.00,2977,0.00015736,201601
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,510,Handout Electronic Checkout,4,Fruit,1,Food,3,.76 - 1.00,1,<.40,3.00,3,0.00000016,201601
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,1299,Military,9,Meat/Poultry/Seafood,1,Food,2,.40 - .75,1,<.40,1.00,1,0.00000005,201601
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,1299,Military,11,Skin Creams & Lotions/Facial Cleansers,1,Food,3,.76 - 1.00,1,<.40,5.00,5,0.00000026,201601
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,1360,Print At Home,4,Breakfast Foods - Shelf Stable,1,Food,2,.40 - .75,2,.40 - .75,14239.50,23683,0.00125184,201601
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,1360,Print At Home,98,Cross-Category,1,Food,4,1.00 +,3,.76 - 1.00,120.00,20,0.00000106,201601
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,9999,Unknown,4,Juice,1,Food,1,<.40,1,<.40,0.68,2,0.00000011,201601
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,9999,Unknown,7,"Hand Cleanser, Bath Soap & Body Wash",1,Food,2,.40 - .75,1,<.40,65.00,46,0.00000243,201601
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,9999,Unknown,9,Meat/Poultry/Seafood,1,Food,4,1.00 +,4,1.00 +,277.38,57,0.00000301,201601
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,9999,Unknown,9,Vegetables,1,Food,4,1.00 +,4,1.00 +,277.38,57,0.00000301,201601
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,1360,Print At Home,2,Coffee & Tea,1,Food,3,.76 - 1.00,2,.40 - .75,5086.00,5020,0.00026535,201601
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,1360,Print At Home,11,Skin Creams & Lotions/Facial Cleansers,1,Food,4,1.00 +,4,1.00 +,16.25,12,0.00000063,201601
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,9999,Unknown,9,Sanitary Protection & Feminine Hygiene,1,Food,1,<.40,1,<.40,0.33,1,0.00000005,201601
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,9999,Unknown,10,Fruit - Dried & Canned,1,Food,3,.76 - 1.00,3,.76 - 1.00,1.00,1,0.00000005,201601
705,GENERAL MILLS INC.,4,CONVENIENCE STORE,2,Dry Grocery,202,FSI,4,Fruit,1,Food,3,.76 - 1.00,1,<.40,31.00,14,0.00000074,201601
705,GENERAL MILLS INC.,4,CONVENIENCE STORE,2,Dry Grocery,9999,Unknown,4,Dough Products,1,Food,3,.76 - 1.00,3,.76 - 1.00,38.00,3,0.00000016,201601
705,GENERAL MILLS INC.,5,MISCELLANEOUS CLASS,2,Dry Grocery,202,FSI,7,Yogurt - Shakes & Drinks,1,Food,2,.40 - .75,1,<.40,53.00,20,0.00000106,201601
705,GENERAL MILLS INC.,7,VARIETY/DISCOUNT,2,Dry Grocery,202,FSI,9,Meat/Poultry/Seafood,1,Food,2,.40 - .75,2,.40 - .75,30.50,28,0.00000148,201601
705,GENERAL MILLS INC.,7,VARIETY/DISCOUNT,2,Dry Grocery,1360,Print At Home,11,Heat & Eat - Canned or Packaged,1,Food,3,.76 - 1.00,1,<.40,378.00,375,0.00001982,201601
705,GENERAL MILLS INC.,7,VARIETY/DISCOUNT,2,Dry Grocery,1360,Print At Home,11,Sour Cream & Whipped Cream - Canned,1,Food,3,.76 - 1.00,1,<.40,378.00,375,0.00001982,201601
705,GENERAL MILLS INC.,7,VARIETY/DISCOUNT,2,Dry Grocery,9999,Unknown,7,Ice Cream & Frozen Yogurt,1,Food,3,.76 - 1.00,3,.76 - 1.00,1.00,1,0.00000005,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,202,FSI,2,Cosmetics,1,Food,3,.76 - 1.00,2,.40 - .75,6.00,1,0.00000005,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,202,FSI,3,Medical Test Kits & Devices,1,Food,2,.40 - .75,2,.40 - .75,69.50,78,0.00000412,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,202,FSI,11,Sour Cream & Whipped Cream - Canned,1,Food,2,.40 - .75,2,.40 - .75,2547.75,1378,0.00007284,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,202,FSI,13,Meal & Side Dish Mixes & Kits,1,Food,3,.76 - 1.00,2,.40 - .75,1.00,1,0.00000005,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,510,Handout Electronic Checkout,4,Juice,1,Food,4,1.00 +,2,.40 - .75,39167.50,23602,0.00124756,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,1299,Military,2,Automotive,1,Food,2,.40 - .75,2,.40 - .75,4.50,7,0.00000037,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,1299,Military,9,Sanitary Protection & Feminine Hygiene,1,Food,3,.76 - 1.00,2,.40 - .75,6.00,5,0.00000026,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,1360,Print At Home,2,First Aid,1,Food,3,.76 - 1.00,2,.40 - .75,41525.00,40680,0.00215028,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,1360,Print At Home,3,Deodorant,1,Food,2,.40 - .75,1,<.40,0.40,1,0.00000005,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,1360,Print At Home,8,Oral Hygiene,1,Food,4,1.00 +,4,1.00 +,1.50,1,0.00000005,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,1360,Print At Home,11,Heat & Eat - Canned or Packaged,1,Food,3,.76 - 1.00,3,.76 - 1.00,401.00,284,0.00001501,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,1360,Print At Home,98,UNKNOWN,1,Food,4,1.00 +,4,1.00 +,94.00,33,0.00000174,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,9999,Unknown,2,Coffee & Tea,1,Food,3,.76 - 1.00,1,<.40,611.00,383,0.00002024,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,9999,Unknown,10,Shaving Supplies,1,Food,1,<.40,1,<.40,4.36,9,0.00000048,201601
705,GENERAL MILLS INC.,9,DEPARTMENT STORE,2,Dry Grocery,9999,Unknown,5,Milk,1,Food,2,.40 - .75,2,.40 - .75,0.75,1,0.00000005,201601
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,202,FSI,4,Juice,1,Food,3,.76 - 1.00,2,.40 - .75,27687.00,15777,0.00083395,201601
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,202,FSI,11,Kitchen Items & Appliances,1,Food,4,1.00 +,4,1.00 +,1662.00,633,0.00003346,201601
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,1360,Print At Home,2,Breakfast Foods,1,Food,3,.76 - 1.00,2,.40 - .75,150.00,144,0.00000761,201601
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,1360,Print At Home,9,"Crackers, Cookies & Snack Bars",1,Food,2,.40 - .75,1,<.40,61.50,84,0.00000444,201601
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,1360,Print At Home,10,Shaving Supplies,1,Food,2,.40 - .75,2,.40 - .75,1008.90,1833,0.00009689,201601
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,1360,Print At Home,21,"Spices, Seasonings & Extracts",1,Food,1,<.40,1,<.40,1.50,6,0.00000032,201601
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,9999,Unknown,2,Coffee & Tea,1,Food,1,<.40,1,<.40,450.75,480,0.00002537,201601
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,9999,Unknown,4,Prescription Medications & Devices,1,Food,4,1.00 +,3,.76 - 1.00,23.25,9,0.00000048,201601
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,9999,Unknown,9,Sanitary Protection & Feminine Hygiene,1,Food,2,.40 - .75,1,<.40,2.25,3,0.00000016,201601
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,9999,Unknown,10,Ready to Eat Fruits & Salads,1,Food,4,1.00 +,4,1.00 +,593.61,66,0.00000349,201601
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,9999,Unknown,11,Sour Cream & Whipped Cream - Canned,1,Food,3,.76 - 1.00,1,<.40,33.00,30,0.00000159,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,510,Handout Electronic Checkout,9,Vegetables,1,Food,3,.76 - 1.00,2,.40 - .75,4.00,4,0.00000021,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,1299,Military,4,Breakfast Foods - Shelf Stable,1,Food,3,.76 - 1.00,2,.40 - .75,70.00,41,0.00000217,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,1360,Print At Home,11,Kitchen Items & Appliances,1,Food,2,.40 - .75,1,<.40,7.50,8,0.00000042,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,1360,Print At Home,98,Cross-Category,1,Food,1,<.40,1,<.40,6.00,20,0.00000106,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,9999,Unknown,4,"Charcoal, Logs & Accessories",1,Food,2,.40 - .75,2,.40 - .75,1637.44,1110,0.00005867,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,9999,Unknown,13,Yogurt,1,Food,3,.76 - 1.00,2,.40 - .75,313.00,176,0.00000930,201601
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,9999,Unknown,7,Chips/Pretzels/Popcorn,1,Food,3,.76 - 1.00,2,.40 - .75,3601.00,2565,0.00013558,201601
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,1360,Print At Home,98,Cross-Category,1,Food,2,.40 - .75,1,<.40,8.00,16,0.00000085,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,202,FSI,2,Baking Mixes/Ingredients/Supplies,1,Food,2,.40 - .75,1,<.40,2.25,3,0.00000016,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,1360,Print At Home,98,Cross-Category,1,Food,2,.40 - .75,1,<.40,2.75,5,0.00000026,201601
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,202,FSI,2,Baking Mixes/Ingredients/Supplies,1,Food,2,.40 - .75,1,<.40,0.75,1,0.00000005,201601
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,9999,Unknown,4,Breakfast Foods - Shelf Stable,1,Food,1,<.40,1,<.40,2.22,7,0.00000037,201601
705,GENERAL MILLS INC.,7,VARIETY/DISCOUNT,2,Dry Grocery,1360,Print At Home,11,Heat & Eat - Canned or Packaged,1,Food,2,.40 - .75,2,.40 - .75,29.50,42,0.00000222,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,510,Handout Electronic Checkout,9,"Crackers, Cookies & Snack Bars",1,Food,3,.76 - 1.00,2,.40 - .75,16.00,16,0.00000085,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,1360,Print At Home,4,Breakfast Foods - Shelf Stable,1,Food,4,1.00 +,4,1.00 +,2615.21,305,0.00001612,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,9999,Unknown,4,Breakfast Foods - Shelf Stable,1,Food,1,<.40,1,<.40,66.00,161,0.00000851,201601
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,1360,Print At Home,98,Cross-Category,1,Food,2,.40 - .75,1,<.40,1.80,3,0.00000016,201601
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,202,FSI,7,Chips/Pretzels/Popcorn,1,Food,3,.76 - 1.00,2,.40 - .75,356.00,182,0.00000962,201601
705,GENERAL MILLS INC.,5,MISCELLANEOUS CLASS,2,Dry Grocery,202,FSI,4,Breakfast Foods - Shelf Stable,1,Food,3,.76 - 1.00,2,.40 - .75,504.00,99,0.00000523,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,202,FSI,7,Chips/Pretzels/Popcorn,1,Food,3,.76 - 1.00,2,.40 - .75,4394.00,2162,0.00011428,201601
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,9999,Unknown,3,Bread & Baked Goods - Shelf Stable,1,Food,2,.40 - .75,2,.40 - .75,6.00,9,0.00000048,201601
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,202,FSI,7,Yogurt - Shakes & Drinks,1,Food,3,.76 - 1.00,2,.40 - .75,8939.00,3219,0.00017015,201601
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,202,FSI,8,Condiments/Dips/Gravies/Sauces,1,Food,1,<.40,1,<.40,0.50,2,0.00000011,201601
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,202,FSI,11,Sour Cream & Whipped Cream - Canned,1,Food,3,.76 - 1.00,3,.76 - 1.00,1.00,1,0.00000005,201601
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,510,Handout Electronic Checkout,4,Prescription Medications & Devices,1,Food,2,.40 - .75,2,.40 - .75,84.00,112,0.00000592,201601
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,1299,Military,11,Sour Cream & Whipped Cream - Canned,1,Food,2,.40 - .75,1,<.40,1.00,1,0.00000005,201601
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,1360,Print At Home,11,Kitchen Items & Appliances,1,Food,2,.40 - .75,2,.40 - .75,354.00,562,0.00002971,201601
